col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,target
3620,23,1,21,19,2,3,1,1,748,27,0
3621,44,1,55,5,3,3,1,1,588,4,0
3622,31,1,19,29,6,25,2,1,586,20,1
3623,25,0,34,21,0,9,0,0,747,29,1
3624,34,1,51,2,0,17,0,0,367,6,1
3625,43,1,25,13,2,11,2,0,766,12,0
3626,39,0,44,14,0,16,1,0,719,7,0
3627,62,1,55,7,3,19,1,2,221,7,1
3628,45,0,25,11,4,10,1,0,912,13,0
3629,20,1,23,21,2,9,1,0,942,7,0
3630,44,1,25,19,1,13,1,0,812,30,0
3631,31,0,16,26,9,12,0,1,899,3,1
3632,40,0,47,8,0,8,1,1,557,10,0
3633,18,0,55,7,9,4,0,0,415,15,1
3634,63,0,8,29,9,1,1,0,642,7,1
3635,34,1,40,5,2,8,1,1,859,1,0
3636,43,1,43,14,1,0,2,1,622,5,0
3637,41,1,3,4,0,2,0,0,555,14,0
3638,36,0,51,1,1,12,1,1,519,6,0
3639,21,1,54,19,1,14,0,0,837,19,0
3640,30,0,60,4,1,13,2,0,747,9,0
3641,34,0,20,29,0,4,1,0,580,4,0
3642,26,0,24,13,2,8,0,1,506,10,0
3643,31,1,10,18,1,2,1,0,984,4,0
3644,46,1,50,26,10,18,1,1,301,8,1
3645,45,1,42,29,1,10,1,0,763,16,0
3646,50,0,39,30,0,2,0,1,632,7,0
3647,41,1,7,17,4,16,2,0,897,18,0
3648,43,1,10,19,4,3,1,0,526,20,0
3649,46,0,47,22,4,29,1,2,676,1,1
3650,62,0,21,16,4,1,2,2,696,17,1
3651,62,0,54,30,10,15,2,2,401,22,1
3652,59,0,41,17,6,18,0,2,614,8,1
3653,52,0,32,20,6,9,0,1,367,25,1
3654,61,1,37,19,3,20,0,2,396,17,1
3655,38,1,28,5,1,11,2,0,884,12,0
3656,47,0,30,26,1,2,0,0,585,5,0
3657,56,1,31,28,7,22,1,2,687,29,1
3658,43,1,54,13,4,0,2,1,884,23,0
3659,53,1,14,18,1,4,2,0,136,30,1
3660,39,1,27,2,0,8,2,0,547,27,0
3661,18,1,53,24,1,11,0,0,948,2,0
3662,64,1,13,5,5,24,0,0,736,4,1
3663,65,0,35,26,3,20,1,2,607,27,1
3664,30,1,21,20,1,7,0,0,841,12,0
3665,53,0,19,16,9,11,2,0,235,4,1
3666,40,0,25,25,5,24,1,2,537,19,1
3667,42,1,27,4,2,15,1,1,954,6,0
3668,32,0,5,12,8,9,1,2,892,15,1
3669,42,1,6,29,0,10,0,0,763,20,0
3670,43,1,41,26,3,11,1,1,432,30,1
3671,33,1,1,14,3,20,2,1,588,19,0
3672,34,0,15,12,2,10,0,0,768,6,0
3673,22,0,1,14,1,6,2,1,887,2,0
3674,40,0,46,22,5,12,1,0,593,5,1
3675,33,0,26,25,5,5,1,1,440,18,1
3676,32,0,55,10,1,14,0,1,706,2,0
3677,64,0,6,25,7,6,0,2,146,13,1
3678,38,1,10,15,0,17,0,1,710,5,0
3679,38,1,43,5,9,10,0,1,681,7,1
3680,47,1,33,26,4,6,2,0,956,15,0
3681,61,1,59,26,9,9,0,0,501,21,1
3682,40,0,35,29,1,15,2,0,969,15,0
3683,36,1,2,9,0,0,0,0,585,2,0
3684,41,1,50,13,2,1,0,0,886,17,0
3685,48,0,50,16,3,1,0,0,674,5,0
3686,23,0,58,26,7,9,0,1,495,27,1
3687,23,1,54,11,2,10,0,0,866,5,0
3688,24,0,59,10,0,7,1,1,560,13,0
3689,37,1,53,16,0,20,0,0,787,26,0
3690,46,0,21,23,3,10,1,0,554,11,0
3691,62,1,2,10,10,8,1,1,495,20,1
3692,29,0,32,4,3,30,2,2,653,7,1
3693,64,1,5,9,2,6,0,2,821,26,1
3694,50,1,28,9,1,8,0,2,399,25,1
3695,38,1,34,29,1,14,1,0,785,16,0
3696,26,1,10,17,7,20,0,1,377,16,1
3697,18,1,60,8,0,11,2,0,534,19,0
3698,48,0,17,1,9,13,2,1,200,5,1
3699,26,1,34,24,2,8,2,0,978,29,0
3700,35,1,33,27,2,11,0,0,771,9,0
3701,40,0,52,7,4,19,1,1,820,8,0
3702,33,1,41,15,3,17,1,0,849,29,0
3703,42,1,25,4,4,17,1,0,866,21,0
3704,21,0,60,27,2,11,0,0,816,4,0
3705,20,1,20,11,0,6,0,0,852,23,0
3706,43,1,59,27,4,19,2,1,502,29,0
3707,32,1,32,13,3,19,1,0,560,9,0
3708,20,1,28,6,7,25,2,2,476,30,1
3709,51,1,1,19,10,15,2,2,613,1,1
3710,36,0,4,4,1,16,0,1,679,15,0
3711,33,0,5,14,5,5,2,1,637,21,1
3712,24,1,9,21,9,5,2,2,159,5,1
3713,49,0,3,26,3,14,0,1,831,1,0
3714,25,0,31,14,0,6,2,1,943,5,0
3715,29,0,35,15,2,6,2,2,818,3,1
3716,24,0,20,29,1,13,2,1,877,7,0
3717,37,1,53,15,3,6,0,1,643,29,0
3718,22,0,33,3,10,3,0,0,344,4,1
3719,61,0,49,14,0,23,1,2,192,14,1
3720,42,0,1,10,5,19,2,1,838,23,1
3721,32,0,43,8,10,24,1,0,609,26,1
3722,42,1,4,18,5,22,2,2,251,2,1
3723,33,0,44,7,8,10,1,1,347,17,1
3724,21,1,40,6,0,2,0,0,780,17,0
3725,50,0,42,19,8,19,0,2,947,8,1
3726,48,1,4,25,3,0,2,1,922,5,0
3727,63,1,11,9,1,24,1,1,471,9,1
3728,50,1,55,26,2,4,2,1,893,7,0
3729,63,0,25,23,3,2,0,0,820,5,1
3730,29,1,30,13,5,28,1,0,367,19,1
3731,50,1,27,17,0,17,1,0,732,17,0
3732,49,1,47,26,8,6,1,2,427,29,1
3733,31,1,38,16,0,0,2,1,825,3,0
3734,39,1,49,3,0,4,0,0,937,26,0
3735,20,1,42,25,0,9,2,1,524,15,0
3736,38,1,25,18,2,7,0,0,676,27,0
3737,34,1,37,28,1,18,2,2,261,28,1
3738,62,0,3,4,4,27,1,0,914,25,1
3739,34,0,52,28,10,26,1,2,874,30,1
3740,58,1,9,9,9,30,0,0,799,26,1
3741,27,1,45,3,8,26,0,2,369,22,1
3742,34,0,13,11,8,14,1,1,221,17,1
3743,22,1,31,16,1,9,2,1,272,3,1
3744,40,1,45,12,4,9,2,0,582,6,0
3745,19,1,2,2,6,7,2,0,284,2,1
3746,42,0,3,7,0,8,2,1,490,12,1
3747,61,0,24,27,7,20,2,0,397,10,1
3748,55,1,20,18,5,19,2,2,619,14,1
3749,54,1,42,17,8,6,1,0,567,18,1
3750,43,0,31,29,7,24,2,0,845,30,1
3751,48,0,14,30,2,5,0,0,787,12,0
3752,25,0,50,26,7,7,2,2,829,3,1
3753,21,1,6,25,9,22,1,1,742,15,1
3754,47,1,48,7,3,4,2,0,994,17,0
3755,47,0,54,15,9,28,0,2,533,17,1
3756,31,0,16,8,1,26,1,1,732,10,1
3757,47,1,12,30,6,20,0,2,863,28,1
3758,28,0,42,14,9,6,0,1,269,4,1
3759,24,0,1,25,2,19,0,1,627,13,0
3760,49,0,34,24,0,21,1,0,618,1,1
3761,32,0,7,23,9,24,2,1,443,4,1
3762,44,0,28,20,5,18,1,0,758,2,1
3763,54,0,46,23,3,13,1,2,224,4,1
3764,53,0,54,14,3,1,1,0,729,6,1
3765,39,1,53,25,1,7,1,0,670,12,0
3766,42,1,4,11,6,1,0,1,935,17,1
3767,39,1,53,23,3,19,0,0,882,14,0
3768,55,1,24,8,3,29,2,0,330,27,1
3769,19,1,59,3,1,16,1,1,693,14,0
3770,25,1,11,24,2,13,1,1,526,7,0
3771,37,1,35,20,3,14,0,0,747,29,0
3772,36,1,49,2,3,5,2,0,150,8,1
3773,59,0,58,17,3,10,1,1,443,27,1
3774,33,1,54,15,3,19,0,0,592,8,0
3775,32,1,52,18,4,20,1,1,434,19,1
3776,27,1,25,22,8,7,0,0,155,11,1
3777,46,1,20,27,3,12,0,1,567,15,0
3778,32,0,17,27,2,8,2,1,734,19,1
3779,44,1,27,28,9,1,1,2,911,1,1
3780,48,0,33,19,0,19,1,1,486,27,1
3781,48,1,58,24,3,15,0,0,764,22,0
3782,39,0,49,16,0,4,1,1,572,14,0
3783,43,0,15,30,10,25,2,1,583,25,1
3784,26,0,43,27,7,27,2,1,776,21,1
3785,34,1,21,27,3,1,0,1,628,10,0
3786,46,1,12,21,3,5,0,0,731,8,0
3787,34,0,54,3,3,3,0,0,805,2,0
3788,25,1,15,14,2,11,2,0,998,1,0
3789,46,0,26,14,8,26,2,0,660,7,1
3790,44,1,49,6,0,13,0,0,917,3,0
3791,37,0,52,15,1,11,2,1,559,19,1
3792,33,1,43,19,3,11,1,1,840,28,0
3793,24,0,23,11,4,21,0,1,827,4,1
3794,32,1,43,28,0,20,1,1,965,28,0
3795,37,1,6,14,0,22,1,1,593,26,1
3796,24,0,22,29,3,18,2,2,436,11,1
3797,37,0,41,19,1,5,2,0,882,8,0
3798,49,1,18,20,0,4,2,1,642,5,0
3799,36,1,33,23,2,10,0,1,712,2,0
3800,33,1,36,29,1,17,1,0,636,27,0
3801,24,0,16,29,2,16,1,1,587,5,0
3802,22,0,39,11,2,18,2,1,972,8,0
3803,43,1,50,2,0,4,0,1,510,7,0
3804,50,1,11,29,4,14,0,1,983,16,0
3805,59,0,31,21,5,24,0,0,692,5,1
3806,49,0,60,20,3,12,2,1,793,11,0
3807,25,0,7,22,0,19,0,1,601,2,0
3808,18,1,57,28,2,25,0,0,347,12,1
3809,34,1,51,17,3,15,0,0,584,10,0
3810,49,1,38,10,2,19,2,0,963,30,0
3811,25,1,13,27,1,0,0,0,604,5,0
3812,50,1,12,15,3,2,0,0,624,4,0
3813,37,1,36,27,3,2,2,1,776,3,0
3814,20,0,39,7,1,9,1,1,520,10,0
3815,26,0,14,18,1,28,2,2,138,13,1
3816,27,1,21,22,1,18,0,0,720,16,0
3817,60,1,48,14,2,13,2,0,934,7,1
3818,34,0,42,8,0,14,0,0,439,27,1
3819,58,0,48,20,2,6,2,1,989,9,1
3820,39,1,60,21,2,11,1,1,679,20,0
3821,42,0,19,29,8,27,0,0,580,21,1
3822,34,0,8,3,3,15,0,1,334,28,1
3823,40,1,60,4,4,3,2,1,590,17,0
3824,43,0,9,8,2,2,0,1,156,6,1
3825,19,0,41,11,10,23,1,2,162,3,1
3826,58,0,53,8,3,29,1,1,247,23,1
3827,18,0,39,17,0,18,2,1,546,13,0
3828,24,1,20,18,2,9,2,0,629,17,0
3829,28,0,50,22,8,12,0,2,570,11,1
3830,42,1,31,20,0,4,0,1,971,24,0
3831,38,1,26,16,9,3,0,2,465,1,1
3832,40,1,36,28,0,16,1,1,579,14,0
3833,35,1,10,18,2,12,2,0,876,27,0
3834,36,1,9,1,1,7,0,1,804,30,0
3835,23,1,35,16,0,10,1,0,795,8,0
3836,23,1,43,12,3,19,2,0,755,10,1
3837,41,0,46,3,3,14,1,0,722,13,0
3838,37,1,38,26,1,15,0,1,985,3,0
3839,37,1,30,27,8,22,2,0,709,16,1
3840,43,1,30,25,3,8,1,0,654,13,0
3841,25,0,54,4,6,13,2,0,954,28,1
3842,46,0,13,12,0,5,0,1,408,28,1
3843,22,1,7,15,1,18,2,1,873,15,0
3844,61,1,16,13,6,15,2,2,719,7,1
3845,36,1,30,7,3,15,1,0,501,11,0
3846,43,0,12,6,9,9,1,2,483,19,1
3847,41,0,55,21,1,5,0,1,655,7,0
3848,47,1,45,18,3,0,1,0,877,22,0
3849,28,1,3,22,7,15,1,1,333,9,1
3850,48,1,47,3,4,20,0,0,608,1,0
3851,18,1,60,2,0,15,2,1,561,28,0
3852,32,1,29,8,0,1,0,1,698,19,0
3853,35,1,16,15,3,12,1,0,801,9,0
3854,53,0,33,6,7,5,0,2,382,7,1
3855,43,1,25,8,2,2,2,1,986,30,0
3856,31,0,48,30,3,3,2,0,512,1,0
3857,46,1,35,10,7,24,0,1,776,6,1
3858,56,1,41,30,7,19,1,1,388,5,1
3859,45,0,32,18,0,12,1,0,848,5,0
3860,43,1,8,1,5,27,1,0,239,10,1
3861,35,0,4,8,0,8,2,0,565,6,0
3862,48,1,53,1,1,7,0,0,611,14,0
3863,52,0,58,10,7,13,0,1,432,22,1
3864,31,0,53,29,1,6,0,0,747,8,0
3865,29,1,44,15,0,1,0,0,708,16,0
3866,49,1,30,30,1,6,0,0,523,20,0
3867,22,1,12,23,10,19,1,0,228,21,1
3868,20,0,30,4,6,30,1,2,534,14,1
3869,30,0,1,26,1,4,2,0,517,10,0
3870,42,1,14,21,1,11,0,0,742,24,0
3871,29,0,59,15,8,6,2,2,963,7,1
3872,41,0,10,17,4,2,1,0,617,6,0
3873,41,1,10,13,0,2,0,0,736,2,0
3874,62,0,53,9,3,2,1,2,781,14,1
3875,43,1,48,9,1,12,2,1,707,23,0
3876,39,0,48,22,2,21,0,0,757,24,1
3877,21,0,7,14,2,18,0,0,701,1,0
3878,47,1,28,4,2,10,0,0,954,19,0
3879,30,0,6,29,0,18,1,0,917,6,0
3880,44,1,20,16,2,8,2,1,682,18,0
3881,43,1,23,11,4,1,2,1,834,14,0
3882,53,0,10,10,2,11,2,1,982,26,1
3883,32,0,30,7,5,30,2,0,190,12,1
3884,42,0,24,22,8,27,2,1,783,7,1
3885,21,1,40,29,0,11,0,1,504,26,0
3886,36,0,12,13,2,16,1,0,896,7,0
3887,43,0,24,20,1,11,2,0,725,14,0
3888,28,0,11,23,10,9,1,1,548,27,1
3889,39,0,39,7,4,8,2,1,993,3,1
3890,18,0,45,29,5,16,1,0,565,6,1
3891,38,1,8,22,0,19,1,0,902,9,0
3892,25,1,43,29,0,3,1,0,133,15,1
3893,33,1,45,20,6,1,0,1,975,7,1
3894,33,1,46,20,3,1,2,1,830,10,0
3895,32,1,45,22,0,16,1,0,509,11,0
3896,46,0,11,7,6,17,0,1,414,24,1
3897,22,1,12,21,1,3,1,1,669,17,0
3898,23,1,22,13,4,3,0,1,139,3,1
3899,19,0,57,8,5,9,2,0,920,6,1
3900,25,0,57,15,1,3,1,1,596,3,0
3901,48,1,8,17,3,7,2,1,992,5,0
3902,35,1,14,18,2,13,2,0,595,26,0
3903,43,0,21,12,3,6,1,2,908,20,1
3904,58,1,34,5,7,0,1,1,780,7,1
3905,23,0,27,22,3,12,0,0,721,1,1
3906,42,0,42,22,1,19,1,0,850,11,0
3907,38,0,9,7,1,10,2,1,526,5,0
3908,24,1,37,6,2,18,2,1,542,11,0
3909,31,1,5,14,7,15,2,2,111,20,1
3910,21,1,1,2,0,19,0,0,578,25,0
3911,21,1,29,15,2,5,1,1,710,26,0
3912,41,0,20,28,2,19,2,0,577,2,0
3913,41,1,29,5,1,4,1,1,739,5,0
3914,50,0,51,29,3,0,0,1,765,2,0
3915,51,1,46,15,5,9,1,0,564,8,1
3916,23,1,54,24,0,0,1,0,742,28,0
3917,38,0,42,26,0,0,2,2,852,8,1
3918,25,1,17,20,7,19,1,2,474,14,1
3919,29,0,45,24,5,22,1,0,472,3,1
3920,40,1,3,15,2,11,0,0,852,5,0
3921,43,0,60,26,1,27,0,0,158,24,1
3922,26,1,52,4,8,12,2,2,424,16,1
3923,23,0,51,11,10,16,0,2,302,28,1
3924,24,0,20,17,0,7,0,1,857,11,0
3925,21,1,38,15,2,7,0,0,825,17,0
3926,31,1,29,10,2,15,2,0,902,18,0
3927,21,1,23,4,0,26,0,1,775,3,1
3928,39,1,27,16,1,8,0,2,666,7,1
3929,32,1,14,21,3,13,0,0,523,5,0
3930,24,0,6,28,2,9,2,0,938,2,0
3931,32,0,18,15,3,10,1,1,196,25,1
3932,20,0,7,22,2,0,2,0,997,11,0
3933,19,0,32,27,7,15,1,0,599,28,1
3934,49,1,29,1,0,16,0,0,900,28,0
3935,37,1,26,11,2,2,0,1,642,2,0
3936,47,1,37,24,2,5,0,0,546,1,0
3937,33,1,50,8,1,14,2,0,613,28,0
3938,33,0,19,17,5,29,0,1,445,16,1
3939,48,0,37,23,0,11,2,1,945,4,0
3940,30,0,28,15,1,9,1,1,626,4,0
3941,63,0,16,27,6,18,2,2,909,8,1
3942,50,1,10,28,0,15,1,1,803,14,0
3943,31,0,50,3,8,11,1,1,606,10,1
3944,65,1,45,28,5,3,2,2,837,18,1
3945,51,1,49,12,8,28,0,0,132,2,1
3946,28,0,19,28,9,30,2,0,693,27,1
3947,46,1,6,19,1,7,1,0,571,27,0
3948,50,0,2,3,0,1,0,0,784,5,0
3949,48,0,17,4,9,4,2,0,327,7,1
3950,51,0,30,13,7,22,1,2,906,30,1
3951,19,1,40,18,1,2,1,1,603,15,0
3952,43,1,56,3,4,1,1,0,895,17,0
3953,48,0,6,7,5,11,0,2,537,6,1
3954,48,0,52,13,5,26,2,0,885,17,1
3955,32,1,38,10,2,2,1,0,734,15,0
3956,38,0,13,7,1,25,1,0,561,3,1
3957,23,0,21,2,1,20,0,2,801,22,1
3958,31,0,30,8,0,10,0,0,783,10,0
3959,27,1,6,15,5,28,0,0,561,28,1
3960,29,1,12,29,2,19,1,1,547,15,0
3961,33,1,44,23,2,9,0,0,965,29,0
3962,62,1,10,29,0,2,2,0,129,20,1
3963,25,1,51,10,1,10,2,1,603,17,0
3964,48,0,2,28,5,10,0,2,875,1,1
3965,62,1,50,10,7,11,2,1,426,13,1
3966,45,0,24,13,4,8,0,1,823,7,0
3967,41,1,56,17,2,23,0,0,539,7,1
3968,43,1,16,25,2,17,1,0,759,8,0
3969,31,0,42,15,0,14,2,0,927,7,0
3970,45,0,36,21,2,13,0,0,665,10,0
3971,26,1,49,18,3,1,1,0,114,27,1
3972,33,1,44,25,2,5,0,0,689,30,0
3973,46,0,13,11,4,23,1,1,198,29,1
3974,18,0,51,8,2,7,0,2,528,21,1
3975,54,1,9,11,9,10,2,0,454,15,1
3976,25,1,16,16,1,13,0,2,263,26,1
3977,42,1,45,7,0,14,2,0,555,26,0
3978,59,0,38,19,4,6,1,2,758,17,1
3979,24,1,28,3,1,6,1,0,323,26,1
3980,47,0,6,3,7,22,2,2,174,25,1
3981,47,1,32,30,1,20,2,0,802,23,0
3982,39,0,33,27,9,29,1,2,738,5,1
3983,19,0,19,22,6,13,2,2,814,11,1
3984,27,1,38,11,0,8,0,0,663,23,0
3985,31,1,28,1,0,18,1,0,501,5,0
3986,32,1,53,23,0,19,1,1,911,12,0
3987,27,0,44,21,5,16,0,0,893,9,1
3988,33,0,1,28,7,2,1,0,798,1,1
3989,32,0,13,13,1,1,2,1,519,26,1
3990,49,0,37,9,0,11,0,1,630,6,0
3991,25,1,37,28,0,19,2,0,585,3,0
3992,29,1,53,18,0,5,2,0,553,26,0
3993,20,1,29,28,2,3,0,1,678,13,0
3994,19,0,6,3,0,4,2,0,690,13,0
3995,30,0,50,1,3,2,2,0,504,3,0
3996,38,1,42,13,1,8,1,0,656,27,0
3997,35,1,7,18,2,15,2,0,718,10,0
3998,38,1,27,21,1,2,1,2,402,18,1
3999,30,0,57,7,2,2,1,0,621,13,0
4000,31,1,44,28,6,26,0,0,638,10,1
4001,37,0,39,27,6,16,2,0,552,15,1
4002,36,0,45,24,0,15,1,0,596,6,0
4003,41,1,42,18,8,10,1,0,121,19,1
4004,36,0,40,29,6,6,1,0,399,16,1
4005,22,1,8,14,1,28,0,0,807,8,1
4006,23,1,50,19,2,16,2,0,607,5,0
4007,60,1,59,30,6,26,2,1,254,28,1
4008,26,1,20,27,2,12,1,1,749,1,0
4009,20,1,27,6,5,8,2,0,924,17,1
4010,21,0,55,16,5,28,1,0,176,27,1
4011,26,1,37,13,1,14,0,1,550,29,0
4012,49,1,3,23,2,17,2,0,915,6,0
4013,19,1,2,29,1,11,0,0,773,26,0
4014,32,1,20,3,10,7,0,0,252,3,1
4015,48,1,55,10,4,5,1,2,332,7,1
4016,61,0,54,11,7,7,1,1,394,10,1
4017,56,0,43,25,0,4,0,1,887,3,1
4018,57,0,23,16,7,7,1,0,437,22,1
4019,32,1,59,10,1,25,1,1,796,13,1
4020,19,1,12,16,5,0,2,2,220,1,1
4021,31,0,34,26,2,29,0,0,383,20,1
4022,36,1,41,19,1,7,0,1,725,23,0
4023,24,0,2,26,8,3,1,1,835,19,1
4024,45,1,52,19,2,7,0,0,569,30,0
4025,25,1,35,17,0,4,0,1,882,18,0
4026,43,0,8,26,3,0,2,1,919,10,0
4027,33,1,38,21,1,6,1,1,696,2,0
4028,26,1,56,10,10,4,1,2,110,16,1
4029,35,1,33,27,0,4,1,1,713,5,0
4030,23,1,23,23,2,9,2,0,615,1,0
4031,32,1,38,15,0,9,1,0,508,10,0
4032,62,1,39,25,0,12,0,0,958,2,1
4033,59,1,10,23,1,29,1,2,417,19,1
4034,22,0,11,8,0,3,2,1,594,6,0
4035,35,1,33,3,3,19,2,0,832,22,0
4036,42,0,43,13,3,19,2,1,592,14,0
4037,46,1,26,19,9,5,1,1,923,5,1
4038,23,1,9,19,2,13,1,1,655,10,0
4039,39,0,33,8,10,26,0,2,588,16,1
4040,64,1,1,27,0,3,0,1,230,28,1
4041,43,1,38,3,1,8,2,1,870,4,0
4042,33,1,46,19,1,7,1,0,728,24,0
4043,49,0,1,30,6,9,2,0,787,8,1
4044,34,1,3,10,0,2,2,0,543,27,0
4045,32,1,54,5,2,9,1,1,532,24,0
4046,21,1,52,8,2,15,1,1,997,2,0
4047,48,0,1,2,7,6,1,0,562,24,1
4048,28,1,11,9,2,4,0,0,554,21,0
4049,45,1,22,23,2,6,2,0,872,29,0
4050,22,1,52,11,1,6,0,0,656,28,0
4051,27,0,43,16,2,18,1,2,318,7,1
4052,59,1,17,25,7,18,1,1,658,7,1
4053,50,0,8,15,5,3,0,1,779,11,0
4054,18,1,49,11,0,20,2,0,693,17,0
4055,33,1,22,12,0,13,2,1,541,12,0
4056,43,1,30,16,4,8,2,1,991,21,0
4057,44,1,48,29,3,1,1,0,809,30,0
4058,22,1,2,24,4,27,0,1,803,3,1
4059,24,0,43,3,8,17,1,1,294,29,1
4060,46,1,56,20,3,14,1,1,537,12,0
4061,48,1,20,16,1,0,2,0,900,16,0
4062,33,1,58,26,0,16,2,1,744,14,0
4063,59,1,3,3,2,6,2,0,542,11,1
4064,60,0,45,25,4,12,2,1,155,23,1
4065,38,0,20,4,8,25,0,1,342,18,1
4066,53,0,22,8,7,15,0,0,856,8,1
4067,46,1,60,4,0,22,2,1,313,27,1
4068,33,1,6,3,1,17,1,0,789,20,0
4069,18,0,27,21,0,15,1,0,709,1,0
4070,44,1,35,20,3,7,1,1,643,15,0
4071,54,1,50,2,10,4,2,1,504,1,1
4072,47,0,44,5,0,12,1,0,855,11,0
4073,31,1,56,3,3,19,0,1,581,18,0
4074,46,0,12,27,1,1,2,0,783,4,0
4075,46,0,51,28,4,2,0,1,656,1,0
4076,61,0,19,17,1,6,2,1,420,10,1
4077,30,1,49,27,1,11,2,0,616,15,0
4078,21,0,38,11,0,10,1,1,691,9,0
4079,48,1,49,7,3,6,1,1,931,10,0
4080,37,1,18,10,2,18,0,0,580,30,0
4081,26,0,26,1,0,9,1,0,664,9,0
4082,33,1,45,1,3,12,0,1,716,5,0
4083,45,1,47,4,6,28,0,0,741,18,1
4084,37,1,2,1,0,20,2,1,602,15,0
4085,19,1,54,16,1,18,1,0,870,11,0
4086,39,1,10,24,1,20,2,0,905,6,0
4087,43,1,42,19,1,9,2,0,801,16,0
4088,35,0,34,16,6,18,2,2,857,15,1
4089,26,0,15,28,0,14,1,1,699,1,0
4090,36,0,39,20,2,12,1,0,815,4,0
4091,21,0,28,16,3,22,0,2,221,27,1
4092,30,1,28,23,1,25,0,1,902,17,1
4093,31,1,45,3,1,16,0,1,879,9,0
4094,40,0,31,15,9,30,0,2,922,24,1
4095,50,1,4,20,5,28,1,2,489,23,1
4096,32,0,57,29,0,7,1,0,569,5,0
4097,31,0,36,25,0,12,0,1,800,17,1
4098,31,1,30,11,2,13,0,0,573,26,0
4099,49,1,38,15,3,1,0,0,817,28,0
4100,35,1,33,17,2,10,0,1,691,7,0
4101,30,1,33,19,6,2,1,2,813,24,1
4102,37,0,6,21,5,29,1,2,338,4,1
4103,19,0,26,18,0,14,1,1,920,10,0
4104,48,1,15,17,0,17,1,0,384,10,1
4105,22,1,9,27,9,28,0,0,238,7,1
4106,56,0,33,3,5,22,2,0,501,20,1
4107,20,0,28,2,1,10,0,0,714,4,0
4108,48,1,16,18,3,4,1,1,778,4,0
4109,37,1,55,22,2,16,1,1,758,9,0
4110,40,0,60,10,1,10,2,0,645,3,0
4111,44,0,33,16,10,21,0,1,633,3,1
4112,28,0,46,25,2,12,0,0,294,18,1
4113,48,1,57,8,2,11,1,0,885,16,0
4114,20,1,11,15,2,2,1,0,243,20,1
4115,32,0,15,2,7,26,2,0,827,20,1
4116,64,1,5,29,4,29,1,0,815,29,1
4117,38,1,31,8,2,5,1,0,593,10,0
4118,47,0,29,6,7,12,0,0,925,5,1
4119,56,1,6,30,1,25,2,0,832,7,1
4120,35,0,8,30,3,13,2,1,582,6,0
4121,38,0,34,6,5,9,0,1,861,23,1
4122,45,0,9,29,2,0,2,1,885,15,0
4123,34,0,38,29,5,3,0,1,787,27,1
4124,22,1,59,7,5,10,2,1,598,9,1
4125,41,1,17,7,0,28,1,1,612,27,1
4126,48,1,32,2,3,3,1,0,919,7,0
4127,25,1,57,16,6,2,1,0,349,12,1
4128,44,0,47,18,5,6,0,2,372,17,1
4129,41,1,18,15,4,12,0,0,767,13,0
4130,47,1,58,9,0,0,0,2,725,18,1
4131,38,1,25,30,2,15,1,1,648,22,0
4132,36,0,23,20,2,8,0,1,847,13,0
4133,53,1,36,4,5,27,1,2,807,13,1
4134,57,1,29,8,0,2,0,1,803,15,1
4135,39,0,12,22,2,14,0,1,874,3,0
4136,56,0,19,15,0,2,1,2,474,27,1
4137,41,0,20,30,1,11,0,1,726,14,0
4138,26,0,41,18,8,16,0,2,300,3,1
4139,50,1,47,7,5,17,1,1,503,21,0
4140,35,0,55,17,7,10,0,1,843,4,1
4141,55,1,57,7,10,10,2,2,544,9,1
4142,58,0,41,22,6,1,1,1,643,9,1
4143,48,1,34,7,1,6,1,0,907,1,0
4144,59,1,30,19,3,16,1,1,710,25,1
4145,47,0,52,3,0,4,1,1,921,3,0
4146,60,1,15,5,10,4,2,0,350,1,1
4147,32,0,22,10,2,16,0,0,587,3,0
4148,36,1,5,5,3,2,2,0,871,15,0
4149,41,1,33,11,3,16,1,1,837,13,0
4150,33,0,23,19,8,14,0,0,398,10,1
4151,18,1,25,17,4,15,2,0,208,22,1
4152,50,0,55,1,3,21,1,1,768,20,1
4153,24,1,37,29,2,0,1,1,752,12,0
4154,42,0,37,13,2,1,1,2,458,26,1
4155,19,0,43,19,4,29,2,1,670,27,1
4156,38,1,56,21,0,17,1,1,592,17,0
4157,58,0,27,28,8,2,1,0,108,13,1
4158,24,1,50,15,8,8,0,2,501,24,1
4159,42,0,38,12,4,11,1,0,783,15,0
4160,26,1,25,27,2,12,0,0,668,18,0
4161,29,1,30,1,2,9,2,1,899,16,0
4162,29,0,45,24,0,30,2,1,859,20,1
4163,32,1,8,17,0,18,1,1,794,25,0
4164,27,1,13,13,1,5,1,1,685,28,0
4165,50,0,1,12,5,19,2,0,971,15,0
4166,63,0,5,7,4,20,2,1,574,15,1
4167,20,0,58,22,10,10,1,0,890,22,1
4168,29,0,49,2,1,12,1,0,540,11,0
4169,48,0,46,3,4,19,0,0,733,5,0
4170,65,1,23,19,6,21,1,2,734,24,1
4171,31,1,42,11,5,23,1,1,502,10,1
4172,42,1,52,19,1,20,1,0,528,12,0
4173,40,0,11,30,3,16,0,0,526,1,0
4174,50,1,29,22,3,13,2,0,840,22,0
4175,36,1,55,4,2,20,2,0,608,28,0
4176,25,0,30,8,9,28,2,1,933,20,1
4177,32,0,16,28,0,7,0,1,814,2,0
